pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AGWDXKJZSRWVFO2ZI2HSB3YLJA5Q::1658620869609000000::pair::0,AGWDXKJZSRWVFO2ZI2HSB3YLJA5Q::1658620869609000000,AGWDXKJZSRWVFO2ZI2HSB3YLJA5Q,test,2022-07-24 00:01:09.609,B0BTC45XM2,6,15,B0017O76YQ,B0BTC45XM2,Logitech V220 Cordless Notebook Mouse - Red,"Wyze Cam v3 with Color Night Vision, Wired 1080p HD Indoor/Outdoor Security Camera, 2-Way Audio, Compatible with Alexa, Google Assistant, and IFTTT, 3-Pack",tail,head,B0BTC45XM2,B0017O76YQ,B0BTC45XM2,positive_vs_negative,0.6000000000000001,"The user's previous purchase is a computer accessory, making another computer accessory more relevant.",True,0.1320754717,0.1320754717,0.8679245283,0.8679245283,True,True,0.1320754717,0.8679245283,3,1,0.1283788987,1.0,pointwise_calibrated
AGXBRHCGKSS335C2NPSBWOLFJY6A::1661812757106000000::pair::0,AGXBRHCGKSS335C2NPSBWOLFJY6A::1661812757106000000,AGXBRHCGKSS335C2NPSBWOLFJY6A,test,2022-08-29 22:39:17.106,B0863QQ89V,6,15,B0863QQ89V,B0090WRVP6,"LENRICH iPad Pro 12.9 case with Keyboard 6th Generation 2022/5th 2021/4th Gen 2020/3rd 2018 Backlit 7 Color Trackpad,Magnetic Pencil Holder Tablet Accessories 360 Wireless Smart Cover touchpad",Neewer Battery Door Cover Lid Cap For Nikon D50 D70 D70S D80 D90,mid,tail,B0863QQ89V,B0863QQ89V,B0090WRVP6,positive_vs_negative,0.9,It complements the user's existing iPad and keyboard accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,6,0.23812204670046663,0.0,pointwise_calibrated
AGY5UL2HKH4D34WT6DVGRW57ZKIQ::1553383997156000000::pair::0,AGY5UL2HKH4D34WT6DVGRW57ZKIQ::1553383997156000000,AGY5UL2HKH4D34WT6DVGRW57ZKIQ,test,2019-03-23 23:33:17.156,B07DC2X911,6,15,B074DXQ5VL,B07DC2X911,Amazon Basics Mini DisplayPort to HDMI Adapter,"elago Ear Hooks Designed for AirPods Pro, AirPods 3 and AirPods 1, 2, Anti-Slip Earbud Accessories, Comfortable Fit, Ergonomic Design, Durable TPU Construction, Perfect for Exercising [Black]",mid,mid,B07DC2X911,B074DXQ5VL,B07DC2X911,positive_vs_negative,0.7000000000000001,The user has shown a pattern of purchasing Amazon Basics brand accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,2,0.23812204670046663,0.0,pointwise_calibrated
AGYF3ZBRUAH3B57X6VR5QP4YS53Q::1624146417599000000::pair::0,AGYF3ZBRUAH3B57X6VR5QP4YS53Q::1624146417599000000,AGYF3ZBRUAH3B57X6VR5QP4YS53Q,test,2021-06-19 23:46:57.599,B08427TDJ4,6,15,B08427TDJ4,B006JO1YWY,"2023 Upgraded Small USB Desk Fan,3 Speeds Strong Wind and 360° Rotatable, Quiet USB Air Circulator Fan with Anti-slip Pad, Perfect Cooling for Office, Dorm, Camp, Laptop, Library - Navy Blue",Case Logic UNZB-202 Compact Camera Case (Green),mid,tail,B08427TDJ4,B08427TDJ4,B006JO1YWY,positive_vs_negative,0.6000000000000001,The user's history suggests an interest in tech accessories and workspace items.,True,0.35354838710000003,0.1320754717,0.6464516129,0.8679245283,True,True,0.24281192940000002,0.7571880706,2,4,0.2787999387166667,1.0,pointwise_calibrated
AGYG6D3XLKSBNHGXJ3UQFZK5VR5Q::1579919297297000000::pair::0,AGYG6D3XLKSBNHGXJ3UQFZK5VR5Q::1579919297297000000,AGYG6D3XLKSBNHGXJ3UQFZK5VR5Q,test,2020-01-25 02:28:17.297,B09N72XPK3,6,15,B09N72XPK3,B004NROYVC,"YI 2pc Security Home Camera, 1080p 2.4G WiFi Smart Indoor IP Cam with Night Vision, 2-Way Audio, AI Human Detection in Phone App, Pet Cat Dog Cam, Works with Alexa and Google",Fujifilm EF-20 Shoe Mount Flash,head,tail,B09N72XPK3,B09N72XPK3,B004NROYVC,positive_vs_negative,0.7000000000000001,The user's history shows a stronger interest in smart home and connectivity devices.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,6,0.23812204670046663,0.0,pointwise_calibrated
AGYN4YBJPPKDYXEJZAEWEX6KUKHA::1668664040827000000::pair::0,AGYN4YBJPPKDYXEJZAEWEX6KUKHA::1668664040827000000,AGYN4YBJPPKDYXEJZAEWEX6KUKHA,test,2022-11-17 05:47:20.827,B08F4RZXNG,6,15,B015YOROSC,B08F4RZXNG,"eXuby Digital Converter Box for TV - View and Record HD Digital Channels for Free (Instant or Scheduled Recording, 1080P HDTV, High Resolution, HDMI Output, 7 Day Program Guide) with HDMI & RCA Cable","SUPCASE [Unicorn Beetle PRO Series] [Heavy Duty] Case for iPad Air 2 ,[2nd Generation] 2014 Release Full-body Rugged Hybrid Protective Case with Built-in Screen Protector (Black)",tail,mid,B08F4RZXNG,B015YOROSC,B08F4RZXNG,positive_vs_negative,0.6000000000000001,"The user's history suggests a focus on computer hardware and accessories, making a digital TV converter a more adjacent electronics category than an iPad case.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,4,0.23812204670046663,0.0,pointwise_calibrated
AGYRKQMWOGE3NCVKSLJE4YM6MUXA::1588352125958000000::pair::0,AGYRKQMWOGE3NCVKSLJE4YM6MUXA::1588352125958000000,AGYRKQMWOGE3NCVKSLJE4YM6MUXA,test,2020-05-01 16:55:25.958,B07QNX51PP,6,15,B06WV9Z9QT,B07QNX51PP,COMeap 24 Pin to 10 Pin ATX PSU Main Power Adapter Braided Sleeved Cable for IBM Lenovo PCs and Servers 12-inch(30cm),"ProCase iPad Mini 5 / Mini 4 Smart Case 5th / 4th Generation iPad Mini, Ultra Slim Lightweight Stand Protective Case with Soft TPU Back Cover for Apple iPad Mini 5 2019 / Mini 4 2015 7.9""–Black",mid,mid,B07QNX51PP,B07QNX51PP,B06WV9Z9QT,positive_vs_negative,0.6000000000000001,The user's previous electronics purchases suggest a broader interest in personal tech accessories.,True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,6,3,0.2778757954666667,1.0,pointwise_calibrated
AGZ2P5VXK2C4TVW4EPRS7MNI6RAQ::1592758889812000000::pair::0,AGZ2P5VXK2C4TVW4EPRS7MNI6RAQ::1592758889812000000,AGZ2P5VXK2C4TVW4EPRS7MNI6RAQ,test,2020-06-21 17:01:29.812,B07ZNBZCW5,6,15,B07ZNBZCW5,B08N13PM68,"Anker Soundcore Liberty Air 2 Wireless Earbuds, Diamond-Inspired Drivers, Bluetooth Earphones, 4 Mics, Noise Reduction, 28H Playtime, HearID, Bluetooth 5, Wireless Charging, for Calls, Home Office","SANKTON Chrome Series Designed for Samsung Galaxy Buds Live Case (2020) / Galaxy Buds Pro Case (2021), 360° Protective Stylish Case Cover with Keychain (Pink Marble Check)",mid,head,B07ZNBZCW5,B07ZNBZCW5,B08N13PM68,positive_vs_negative,0.8,"The user has shown interest in wireless earbuds, making this a direct match.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AGZCTIVUV5PM5C65GZ24E2GPBB4A::1611866006142000000::pair::0,AGZCTIVUV5PM5C65GZ24E2GPBB4A::1611866006142000000,AGZCTIVUV5PM5C65GZ24E2GPBB4A,test,2021-01-28 20:33:26.142,B07PFDHHYJ,6,15,B07PFDHHYJ,B098VHF5X1,"Rechargeable Wireless Keyboard Mouse, seenda Slim Thin Low Profile Keyboard and Mouse Combo with Numeric Keypad Silent Keys for Windows 7/8/10/11 PC Laptop Computer, Gray",SABRENT USB 3.0 Tool Free Enclosure for 2.5” and 3.5” Internal SATA Hard Drives (EC-KSL3),mid,mid,B07PFDHHYJ,B098VHF5X1,B07PFDHHYJ,positive_vs_negative,0.6000000000000001,The user's history shows a focus on computer hardware and storage accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,1,0.23812204670046663,0.0,pointwise_calibrated
AGZOL6NZLWFNBD5K6BPM7WEVJDEQ::1668536817344000000::pair::0,AGZOL6NZLWFNBD5K6BPM7WEVJDEQ::1668536817344000000,AGZOL6NZLWFNBD5K6BPM7WEVJDEQ,test,2022-11-15 18:26:57.344,B0BMVGCQGS,6,15,B0BMVGCQGS,B09RV2KK72,"EKVANBEL Bluetooth Headset V5.2, Wireless Headphones with Noise Cancelling Microphone, On Ear Wireless Headset for Cell Phones Laptop Computer",Enokay Case for Raspberry Pi 2 Model B B+ Raspberry Pi 3 Model B B+ Case (Black),head,head,B0BMVGCQGS,B0BMVGCQGS,B09RV2KK72,positive_vs_negative,0.8,The user has shown interest in wireless audio devices.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,4,0.23812204670046663,0.0,pointwise_calibrated
AGZON6HURUS4QXG3DDI4HESBS3QA::1652477267549000000::pair::0,AGZON6HURUS4QXG3DDI4HESBS3QA::1652477267549000000,AGZON6HURUS4QXG3DDI4HESBS3QA,test,2022-05-13 21:27:47.549,B0828GDSF6,6,15,B09J5DV9G6,B0828GDSF6,"CKL KVM Switch Dual Monitor DisplayPort 2 Port 4K 60Hz 4:4:4, 2x2 DP KVM Switch with Audio and USB 2.0 HUBs (CKL-622DP)","USB hub,7 Port USB 3.0 Hub,VEMONT 3.0 USB Splitter with Individual On/Off Switches and Lights, 4ft/1.2m USB HUB Long Cable, USB Extension for Laptop and PC Computer",mid,mid,B0828GDSF6,B09J5DV9G6,B0828GDSF6,positive_vs_negative,0.7000000000000001,"The user's previous purchases suggest an interest in high-quality video/audio connectivity, making the KVM switch a more relevant upgrade.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,3,0.23812204670046663,0.0,pointwise_calibrated
AGZOZ66K55GBSEKDA5SPTYW4UEXA::1541475791143000000::pair::0,AGZOZ66K55GBSEKDA5SPTYW4UEXA::1541475791143000000,AGZOZ66K55GBSEKDA5SPTYW4UEXA,test,2018-11-06 03:43:11.143,B081CCP77B,6,15,B01LXDIFOF,B081CCP77B,Kicker 43CXA3004 Speaker Amplifier CXA300.4 Amp 300W (Renewed),UGREEN 3.5mm Audio Cable Stereo Aux Cord 90 Degree Right Angle Aux Cable Compatible with Beats iPhone iPod iPad Tablets Speakers 24K Gold Plated Male to Male Black 3FT,mid,mid,B081CCP77B,B081CCP77B,B01LXDIFOF,positive_vs_negative,0.6000000000000001,"The user previously bought a tablet accessory, making a general audio cable more relevant than a specialized car amplifier.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,3,0.23812204670046663,0.0,pointwise_calibrated
AGZSY6Q76UQZL3SNQU5M5WTSUMRA::1673439716334000000::pair::0,AGZSY6Q76UQZL3SNQU5M5WTSUMRA::1673439716334000000,AGZSY6Q76UQZL3SNQU5M5WTSUMRA,test,2023-01-11 12:21:56.334,B0BHZDN5Q1,6,15,B0BHZDN5Q1,B01MTF2Z37,"IYY Bone Conduction Headphones,Open-Ear Bluetooth Sport Headphones, Waterproof Wireless Headphones with Built-in Mic for Workout, Running, Hiking, Cycling","Fire HD 10 Tablet with Alexa Hands-Free, 10.1"" 1080p Full HD Display, 32 GB, Marine Blue (Previous Generation - 7th)",head,head,B0BHZDN5Q1,B01MTF2Z37,B0BHZDN5Q1,positive_vs_negative,0.6000000000000001,The tablet offers broader entertainment utility that aligns with the user's interest in home electronics.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,4,5,0.2787999387166667,1.0,pointwise_calibrated
AGZWQYBH57YKOWLPFPYK5ZQRBWHA::1621713933952000000::pair::0,AGZWQYBH57YKOWLPFPYK5ZQRBWHA::1621713933952000000,AGZWQYBH57YKOWLPFPYK5ZQRBWHA,test,2021-05-22 20:05:33.952,B07GZFM1ZM,6,15,B07GZFM1ZM,B081J7B9FD,Fire TV Stick 4K streaming device with Alexa Voice Remote (includes TV controls) | Dolby Vision,Boskin for Amazon Fire hd 10 case 2019/2017 Release- Water Safe PU Leather Smart Cover with Auto Wake/Sleep for Kindle fire hd 10 9th 7th Generation (City Night),head,mid,B07GZFM1ZM,B07GZFM1ZM,B081J7B9FD,positive_vs_negative,0.6000000000000001,"The user shows a pattern of buying tech accessories, and a streaming stick is a complementary tech device.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,5,0.23812204670046663,0.0,pointwise_calibrated
AH26HZ5FDQ3DSPIENWMNPTJJ76FA::1594498094088000000::pair::0,AH26HZ5FDQ3DSPIENWMNPTJJ76FA::1594498094088000000,AH26HZ5FDQ3DSPIENWMNPTJJ76FA,test,2020-07-11 20:08:14.088,B07XQ325Y3,6,15,B01IQD9QLQ,B07XQ325Y3,"3-Year Protection Plan plus Accident Protection for Fire HD 8 (6th Generation, 2016 release) (delivered via email)","AM FM Portable Radio Battery Operated Radio by 4X D Cell Batteries Or AC Power Transistor Radio with and Big Speaker, Standard Earphone Jack, High/Low Tone Mode, Large Knob",mid,mid,B07XQ325Y3,B07XQ325Y3,B01IQD9QLQ,positive_vs_negative,0.1,"The user's history shows an interest in electronics and accessories, making a portable radio a more plausible match than a specific tablet protection plan.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,6,3,0.23812204670046663,0.0,pointwise_calibrated
AH27Y5MHTHNCFIQ5DQ4EUHSXYWKA::1580942117890000000::pair::0,AH27Y5MHTHNCFIQ5DQ4EUHSXYWKA::1580942117890000000,AH27Y5MHTHNCFIQ5DQ4EUHSXYWKA,test,2020-02-05 22:35:17.890,B07YLB7C44,6,15,B07YLB7C44,B01JNXTX3O,"(2 Pack) Supershieldz Designed for Garmin Edge 530 and Edge 830 Tempered Glass Screen Protector, 0.33mm, Anti Scratch, Bubble Free","bayite Leather Bands Compatible with Fitbit Alta and Alta HR, Metal Clasp Leather Cord Wristband, (Black, 5.5"" - 6.7"")",mid,mid,B07YLB7C44,B07YLB7C44,B01JNXTX3O,positive_vs_negative,0.8,"The user previously purchased a Garmin GPS, making a Garmin accessory more relevant.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,1,5,0.35354838710000003,1.0,pointwise_calibrated
AH2AE2M5JAXT3FUUP3EFXNV5F2PQ::1540842526763000000::pair::0,AH2AE2M5JAXT3FUUP3EFXNV5F2PQ::1540842526763000000,AH2AE2M5JAXT3FUUP3EFXNV5F2PQ,test,2018-10-29 19:48:46.763,B093125ZHM,6,15,B093125ZHM,B09PHYCCXV,"Mrount Wall Mount Bracket for Wyze Camera, Protective Cover with Security Wall Mount for Wyze Cam V2 V1 and Ismart Spot Camera Indoor Outdoor Use (2 Pack, Black)","[Remote + Cover] 1-clicktech IKUTV Remote for Roku TVs [TCL/Hisense/ONN/Sanyo, etc.] and Roku Players Express Premiere Ultra [Turquoise - Not Glow]",mid,head,B093125ZHM,B09PHYCCXV,B093125ZHM,positive_vs_negative,0.6000000000000001,The user's previous electronics purchases suggest a stronger interest in personal computing accessories than in security camera mounts.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,3,0.23812204670046663,0.0,pointwise_calibrated
AH2ATTNQGGEHCMGADO44GKGPTS6Q::1631549136087000000::pair::0,AH2ATTNQGGEHCMGADO44GKGPTS6Q::1631549136087000000,AH2ATTNQGGEHCMGADO44GKGPTS6Q,test,2021-09-13 16:05:36.087,B07NTRR9JB,6,15,B07NTRR9JB,B09NM6TXRN,ASURION 2 Year Portable Electronic Accident Protection Plan ($40 - $49.99),"EVGA SuperNOVA 850 P2, 80+ PLATINUM 850W , Fully Modular , EVGA ECO Mode, 10 Year Warranty , Includes FREE Power On Self Tester, Power Supply 220-P2-0850-X1,Black",mid,head,B07NTRR9JB,B07NTRR9JB,B09NM6TXRN,positive_vs_negative,0.8,The user has shown a pattern of purchasing protection plans for electronics.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AH2HP6COFJJNXSWVVU2R3V3TTGRQ::1641590421496000000::pair::0,AH2HP6COFJJNXSWVVU2R3V3TTGRQ::1641590421496000000,AH2HP6COFJJNXSWVVU2R3V3TTGRQ,test,2022-01-07 21:20:21.496,B092LZHDWX,6,15,B092LZHDWX,B07CKR1K65,4 Pack Label Tape Compatible with Brother Tze Tape Replacement for Brother P Touch Label Maker PT D200 D210 H100 H110 1880,"Honsky Aluminum UHS-I SD Micro SD SDHC SDXC TF SecureDigital Memory Card Carrying Case Holder Organizer Box Keeper for Computer Camera Media Storage Organization, Black",mid,mid,B092LZHDWX,B07CKR1K65,B092LZHDWX,positive_vs_negative,0.6000000000000001,The memory card case is a more likely accessory for a tablet user than label maker tape.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,3,0.23812204670046663,0.0,pointwise_calibrated
AH2QTSAZPVC6BCSNMR67HNZXWUZQ::1607094859107000000::pair::0,AH2QTSAZPVC6BCSNMR67HNZXWUZQ::1607094859107000000,AH2QTSAZPVC6BCSNMR67HNZXWUZQ,test,2020-12-04 15:14:19.107,B01NARBPI7,6,15,B01NARBPI7,B09PQ95GY4,SanDisk 64GB Extreme Go USB 3.1 Flash Drive - SDCZ800-064G-G46,Motorola MA1 Wireless Android Auto Car Adapter - Instant Connection from Smartphone to Car Screen with Easy Setup - Direct Plug-in USB Adapter - Secure Gel Pad Included,mid,head,B01NARBPI7,B01NARBPI7,B09PQ95GY4,positive_vs_negative,0.8,The user has shown a consistent preference for SanDisk storage products.,True,0.1640625,0.35354838710000003,0.8359375,0.6464516129,True,True,0.25880544355,0.74119455645,1,4,0.21563797635,1.0,pointwise_calibrated
AH2WPR4MSLGVHIRXAMEZ2OE4MXNA::1675788588128000000::pair::0,AH2WPR4MSLGVHIRXAMEZ2OE4MXNA::1675788588128000000,AH2WPR4MSLGVHIRXAMEZ2OE4MXNA,test,2023-02-07 16:49:48.128,B0BYMCQQ5Z,6,15,B01LZDGV00,B0BYMCQQ5Z,ASURION 3 Year Home Audio & Video Protection Plan ($0 - $49.99),"phonicgrid SE7 Hybrid Active Noise Cancelling Headphones, Bluetooth Wireless Headphones, Over Ear Bluetooth Headphones with ENC Clear Calls, Bluetooth 5.2, Deep Bass, 30Hrs for Talk/Music/Work, Black",mid,head,B0BYMCQQ5Z,B0BYMCQQ5Z,B01LZDGV00,positive_vs_negative,0.7000000000000001,The user's recent electronics purchases suggest a stronger interest in functional devices than in extended warranties.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,6,2,0.32196740591666667,1.0,pointwise_calibrated
AH3ADZ7UXQOCY63YJM3KQYL43KLQ::1683065837544000000::pair::0,AH3ADZ7UXQOCY63YJM3KQYL43KLQ::1683065837544000000,AH3ADZ7UXQOCY63YJM3KQYL43KLQ,test,2023-05-02 22:17:17.544,B0BYZ31SBW,6,15,B0BYZ31SBW,B01BRFS60W,"iTODOS 3 Pack Solar Panel Works for Blink Outdoor (3rd Gen) XT3 and Blink XT XT2 Camera, 11.8Ft Outdoor Power Cable and Adjustable Mount,Weatherproof, Aluminum Alloy Sturdy and Anti-Aging - Black","SUPCASE Unicorn Beetle Pro Series Case Designed for LG G5, with Built-In Screen Protector Full-Body Rugged Holster Case for LG G5 2016 Release (Blue)",head,tail,B0BYZ31SBW,B0BYZ31SBW,B01BRFS60W,positive_vs_negative,0.6000000000000001,"The user shows interest in electronics and power accessories, aligning with the solar panel.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,6,0.23812204670046663,0.0,pointwise_calibrated
AH3CQ4NFF4JEWS7YK22Z6HWPSGMA::1692715494523000000::pair::0,AH3CQ4NFF4JEWS7YK22Z6HWPSGMA::1692715494523000000,AH3CQ4NFF4JEWS7YK22Z6HWPSGMA,test,2023-08-22 14:44:54.523,B0B5KJ1YSB,6,15,B0B5KJ1YSB,B015YOROSC,Portable Monitor 4K - 15.6inch UHD 3840×2160 100% sRGB USB-C Mini HDMI External Second Monitor Portable IPS Screen Computer Display with Speakers for Laptop MacBook Switch PS5/4 Xbox,"eXuby Digital Converter Box for TV - View and Record HD Digital Channels for Free (Instant or Scheduled Recording, 1080P HDTV, High Resolution, HDMI Output, 7 Day Program Guide) with HDMI & RCA Cable",head,tail,B0B5KJ1YSB,B0B5KJ1YSB,B015YOROSC,positive_vs_negative,0.6000000000000001,The user's previous purchases suggest an interest in portable electronics accessories.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,4,5,0.3157120912833334,1.0,pointwise_calibrated
AH3DZRXYQQNFJ7ZJWBECBZXP2RNQ::1579569801761000000::pair::0,AH3DZRXYQQNFJ7ZJWBECBZXP2RNQ::1579569801761000000,AH3DZRXYQQNFJ7ZJWBECBZXP2RNQ,test,2020-01-21 01:23:21.761,B07GTGHQHB,6,15,B0C7BZWFQQ,B07GTGHQHB,"5Rcom Dual Monitor Stand/ Riser with 48.2"" Adjustable Length and Angle, Desk Organizer, Computer Stand for Laptop Desktop, Black","Fire TV Recast, over-the-air DVR, 1 TB, 150 hours, DVR for cord cutters",head,mid,B07GTGHQHB,B07GTGHQHB,B0C7BZWFQQ,positive_vs_negative,0.6000000000000001,The user has shown interest in Amazon Fire devices and home entertainment products.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,2,0.23812204670046663,0.0,pointwise_calibrated
AH43VWOEYMHANAUHJOM4LSRNOZNQ::1646359841907000000::pair::0,AH43VWOEYMHANAUHJOM4LSRNOZNQ::1646359841907000000,AH43VWOEYMHANAUHJOM4LSRNOZNQ,test,2022-03-04 02:10:41.907,B0B6DPD19Z,6,15,B0B6DPD19Z,B004SD22PQ,"TP-Link Deco Whole Home Mesh WiFi System (Deco S4) – Up to 2,000 Sq.ft. Coverage, WiFi Router/Extender Replacement, Gigabit Ports, 1-Pack","Amazon Kindle Touch Leather Cover, Black (does not fit Kindle Paperwhite)",head,tail,B0B6DPD19Z,B0B6DPD19Z,B004SD22PQ,positive_vs_negative,0.8,The user has shown a clear pattern of purchasing networking and computer accessories.,True,0.1640625,0.1640625,0.8359375,0.8359375,True,True,0.1640625,0.8359375,1,5,0.25880544355,1.0,pointwise_calibrated
AH46TKYPGDR3A2OSNQTRZ2CQ2SKQ::1647537955262000000::pair::0,AH46TKYPGDR3A2OSNQTRZ2CQ2SKQ::1647537955262000000,AH46TKYPGDR3A2OSNQTRZ2CQ2SKQ,test,2022-03-17 17:25:55.262,B08YFJYD5Z,6,15,B01HR9VS4I,B08YFJYD5Z,"eBoot 100 Pieces Adhesive Cable Clips Wire Clips Cable Wire Management Wire Cable Holder Clamps Cable Tie Holder for Car, Office and Home","All-new Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Black, without lockscreen ads",tail,head,B08YFJYD5Z,B01HR9VS4I,B08YFJYD5Z,positive_vs_negative,0.6000000000000001,"The user's previous purchase is a computer accessory, making cable management clips a more related item.",True,0.1265306122,0.1265306122,0.8734693878,0.8734693878,True,True,0.1265306122,0.8734693877999999,6,4,0.1662151945166667,1.0,pointwise_calibrated
AH4GGTVITQ2CFQ23FEUNYN33P2XQ::1364012753000000000::pair::0,AH4GGTVITQ2CFQ23FEUNYN33P2XQ::1364012753000000000,AH4GGTVITQ2CFQ23FEUNYN33P2XQ,test,2013-03-23 04:25:53.000,B005L3C7ZM,6,15,B003ZROBO6,B005L3C7ZM,Canon EOS Rebel T2i Digital Camera Battery Charger Mini Battery Charger Kit for Canon LP-E8 Battery - Replacement for Canon LC-E8E Charger - (110/220v with Car & EU adapters),Belkin UltraThin Folio Case with Stand for Samsung Galaxy Tablet 8.9 inch (Midnight / Black),tail,tail,B005L3C7ZM,B005L3C7ZM,B003ZROBO6,positive_vs_negative,0.5,"The user's previous item is a small electronics accessory, making a tablet case a closer category match.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,2,0.23812204670046663,0.0,pointwise_calibrated
AH4IKKUOVCXAWOJBSHORHSCIAA6A::1667036931647000000::pair::0,AH4IKKUOVCXAWOJBSHORHSCIAA6A::1667036931647000000,AH4IKKUOVCXAWOJBSHORHSCIAA6A,test,2022-10-29 09:48:51.647,B0C3NMZ2C7,6,15,B0C3NMZ2C7,B0BLKNHVBC,"Fire TV Stick 4K, brilliant 4K streaming quality, TV and smart home controls, free and live TV",Verbatim Wired Optical Computer Mini USB-C Mouse - Plug & Play Corded Travel Mouse – Blue 70746,head,head,B0C3NMZ2C7,B0C3NMZ2C7,B0BLKNHVBC,positive_vs_negative,0.7000000000000001,"Both are electronics, but the Fire TV Stick is more likely to complement a TV mount.",True,0.1320754717,0.1265306122,0.8679245283,0.8734693878,True,True,0.12930304195,0.87069695805,1,5,0.12745475544999998,1.0,pointwise_calibrated
AH4L7WNVEQSEBCMOYJGI6QJFNF6A::1576202238772000000::pair::0,AH4L7WNVEQSEBCMOYJGI6QJFNF6A::1576202238772000000,AH4L7WNVEQSEBCMOYJGI6QJFNF6A,test,2019-12-13 01:57:18.772,B07N8VFFNS,6,15,B07N8VFFNS,B083ZL5KSN,"Fire 7 tablet, 7"" display, 16 GB, (2019 release), Black","AUEAR, 10 Pack Black PCI Slot Cover Hard Steel Filter Blanking Plate with Screws",head,mid,B07N8VFFNS,B07N8VFFNS,B083ZL5KSN,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on consumer electronics and connectivity, making a tablet more relevant than a niche computer component.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,5,0.23812204670046663,0.0,pointwise_calibrated
AH4PA466WI267SHKGGQY5TWVGRWQ::1597890866537000000::pair::0,AH4PA466WI267SHKGGQY5TWVGRWQ::1597890866537000000,AH4PA466WI267SHKGGQY5TWVGRWQ,test,2020-08-20 02:34:26.537,B07H65KP63,6,15,B08CXG57ZX,B07H65KP63,"HUANUO Single Monitor Arm, Gas Spring Monitor Desk Stand, Adjustable Swivel Mount with USB, Vesa Bracket with C Clamp/Grommet Mounting Base, Fit 13-35"" Computer Screen, Arms Holds 4.4lbs to 26.4lbs","Echo Dot (3rd Gen, 2018 release) - Smart speaker with Alexa - Charcoal",mid,mid,B07H65KP63,B07H65KP63,B08CXG57ZX,positive_vs_negative,0.6000000000000001,"The user's previous purchase is a personal wearable accessory, making a smart home speaker a more likely complementary interest than a monitor arm.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,6,0.23812204670046663,0.0,pointwise_calibrated
